"nom_sci","xcoord","ycoord","annee","code_spe","groupe"
"Capreolus capreolus","350070.92391","6791965.83385","2021","9","4"
"Capreolus capreolus","352248.071252","6785893.67552","2021","9","4"
"Capreolus capreolus","349059.493456","6789398.02667","2021","9","4"
"Sus scrofa","349569.834007","6787552.74805","2021","10","3"
"Sus scrofa","349541.458022","6787593.99186","2021","10","3"
"Capreolus capreolus","351057.4347","6781702.5869","2021","9","4"
"Sus scrofa","351122.634715","6781891.52582","2021","10","3"
"Capreolus capreolus","349746.906812","6764830.94839","2021","9","4"
"Meles meles","349682.440348","6763852.71673","2021","7","3"
"Meles meles","382108.977929","6783587.79808","2021","7","3"
"Capreolus capreolus","389834.543334","6782703.42906","2021","9","4"
"Sus scrofa","365953.035718","6787641.54246","2021","10","3"
"Capreolus capreolus","361695.922592","6788943.45581","2021","9","4"
"Meles meles","358417.32","6794250.583","2021","7","3"
"Capreolus capreolus","381466.16634","6817661.28439","2021","9","4"
"Capreolus capreolus","371385.771774","6803618.02248","2021","9","4"
"Capreolus capreolus","381160.912944","6811876.56561","2021","9","4"
"Capreolus capreolus","359446.093058","6795014.98422","2021","9","4"
"Capreolus capreolus","364308.98513","6799647.08823","2021","9","4"
"Capreolus capreolus","381461.597475","6817576.03533","2021","9","4"
"Capreolus capreolus","381706.694625","6813152.67969","2021","9","4"
"Capreolus capreolus","359446.093058","6795014.98422","2021","9","4"
"Capreolus capreolus","332497.58851","6783080.61484","2021","9","4"
"Meles meles","335404.434","6796829.596","2021","7","3"
"Capreolus capreolus","341768.333448","6785390.68839","2021","9","4"
"Capreolus capreolus","327191.843971","6799698.28443","2021","9","4"
"Meles meles","329120.761","6799001.287","2021","7","3"
"Meles meles","341116.63","6785138","2021","7","3"
"Capreolus capreolus","314571.156852","6799229.23824","2021","9","4"
"Capreolus capreolus","337298.502835","6796748.82797","2021","9","4"
"Capreolus capreolus","327117.635908","6799764.85311","2021","9","4"
"Meles meles","343414.033034","6794312.07237","2021","7","3"
"Capreolus capreolus","310904.286473","6801851.01861","2021","9","4"
"Capreolus capreolus","322153.319904","6800785.81422","2021","9","4"
"Capreolus capreolus","320490.295649","6803857.35451","2021","9","4"
"Capreolus capreolus","339427.196041","6785059.33046","2021","9","4"
"Capreolus capreolus","323351.864","6801961.428","2021","9","4"
"Capreolus capreolus","327117.635908","6799764.85311","2021","9","4"
"Capreolus capreolus","329187.882739","6782227.35714","2021","9","4"
"Capreolus capreolus","323357.915","6801979.214","2021","9","4"
"Capreolus capreolus","323351.864","6801961.428","2021","9","4"
"Capreolus capreolus","344994.585141","6787626.36216","2021","9","4"
"Capreolus capreolus","349035.298949","6789652.72824","2021","9","4"
"Capreolus capreolus","350837.950335","6785774.69814","2021","9","4"
"Meles meles","358548.639509","6792966.18804","2021","7","3"
"Capreolus capreolus","349778.624793","6787255.91235","2021","9","4"
"Capreolus capreolus","354511.354559","6786092.80319","2021","9","4"
"Capreolus capreolus","356049.162679","6787188.12526","2021","9","4"
"Capreolus capreolus","345824.520698","6792280.07819","2021","9","4"
"Capreolus capreolus","354278.211948","6792624.3756","2021","9","4"
"Sus scrofa","360101.891836","6789578.31423","2021","10","3"
"Capreolus capreolus","355917.249875","6792330.13175","2021","9","4"
"Capreolus capreolus","349951.4565","6765330.8953","2021","9","4"
"Capreolus capreolus","350038.609799","6765717.38782","2021","9","4"
"Capreolus capreolus","349355.46516","6761225.74465","2021","9","4"
"Capreolus capreolus","346961.665963","6747280.89157","2021","9","4"
"Capreolus capreolus","351194.208514","6782183.35467","2021","9","4"
"Capreolus capreolus","351752.5798","6784097.69823","2021","9","4"
"Capreolus capreolus","350267.934162","6777487.6279","2021","9","4"
"Capreolus capreolus","347385.654215","6751208.54271","2021","9","4"
"Capreolus capreolus","349146.729644","6754749.21704","2021","9","4"
"Capreolus capreolus","351060.479494","6770645.89855","2021","9","4"
"Sus scrofa","346904.240335","6749583.48737","2021","10","3"
"Meles meles","348955.2115","6754203.2651","2021","7","3"
"Capreolus capreolus","351273.144353","6769509.44368","2021","9","4"
"Capreolus capreolus","347351.607568","6751012.78627","2021","9","4"
"Sus scrofa","350974.977181","6781414.16752","2021","10","3"
"Capreolus capreolus","380664.945941","6783771.35399","2021","9","4"
"Sus scrofa","376425.92532","6785082.87579","2021","10","3"
"Capreolus capreolus","381862.532652","6783627.81357","2021","9","4"
"Capreolus capreolus","384713.650023","6783097.70474","2021","9","4"
"Capreolus capreolus","372597.269359","6786274.70714","2021","9","4"
"Capreolus capreolus","372329.436934","6786412.86866","2021","9","4"
"Meles meles","383444.916","6783362.693","2021","7","3"
"Capreolus capreolus","375081.879666","6785492.11222","2021","9","4"
"Capreolus capreolus","362918.324089","6788525.39","2021","9","4"
"Capreolus capreolus","382158.631486","6783581.66071","2021","9","4"
"Capreolus capreolus","394233.558415","6784396.47219","2021","9","4"
"Capreolus capreolus","368840.726336","6787344.35686","2021","9","4"
"Capreolus capreolus","360343.886","6789279.24","2021","9","4"
"Capreolus capreolus","366541.359225","6787551.09294","2021","9","4"
"Capreolus capreolus","378489.303","6784076.881","2021","9","4"
"Capreolus capreolus","373813.204","6785817.722","2021","9","4"
"Capreolus capreolus","367356.56702","6787580.73327","2021","9","4"
"Capreolus capreolus","386417.56","6783026.03","2021","9","4"
"Capreolus capreolus","370950.205586","6787026.44692","2021","9","4"
"Capreolus capreolus","378677.860053","6784021.86787","2021","9","4"
"Capreolus capreolus","396772.411614","6784311.43724","2021","9","4"
"Capreolus capreolus","389401.424","6782659.793","2021","9","4"
"Capreolus capreolus","361309.835","6789047.744","2021","9","4"
"Capreolus capreolus","374833.810365","6807429.05609","2021","9","4"
"Capreolus capreolus","366804.384367","6801543.28702","2021","9","4"
"Capreolus capreolus","366785.398172","6801493.89068","2021","9","4"
"Capreolus capreolus","381210.758105","6819355.74482","2021","9","4"
"Capreolus capreolus","381737.268127","6813448.42158","2021","9","4"
"Capreolus capreolus","381093.112","6821940.277","2021","9","4"
"Capreolus capreolus","366751.85605","6801457.13878","2021","9","4"
"Capreolus capreolus","375904.914645","6808164.43163","2021","9","4"
"Capreolus capreolus","381042.795168","6822434.01161","2021","9","4"
"Capreolus capreolus","381102.387193","6821640.25503","2021","9","4"
"Capreolus capreolus","380898.53","6822914.978","2021","9","4"
"Capreolus capreolus","379962.273217","6829438.16262","2021","9","4"
"Capreolus capreolus","323537.505443","6801917.37793","2021","9","4"
"Sus scrofa","323537.505443","6801917.37793","2021","10","3"
"Capreolus capreolus","323099.932431","6780882.73716","2021","9","4"
"Capreolus capreolus","342933.034923","6794669.1202","2021","9","4"
"Meles meles","330638.86","6782611.175","2021","7","3"
"Capreolus capreolus","322421.101","6802404.684","2021","9","4"
"Capreolus capreolus","343650.52","6794128.278","2021","9","4"
"Capreolus capreolus","320975.169845","6803285.03909","2021","9","4"
"Meles meles","337780.203381","6796469.16978","2021","7","3"
"Capreolus capreolus","328413.598044","6782032.48398","2021","9","4"
"Capreolus capreolus","325483.212165","6801646.40314","2021","9","4"
"Capreolus capreolus","324908.447527","6781453.44473","2021","9","4"
"Capreolus capreolus","319760.609333","6805280.87545","2021","9","4"
"Capreolus capreolus","328008.785461","6799233.2655","2021","9","4"
"Capreolus capreolus","342771.014883","6794771.20506","2021","9","4"
"Capreolus capreolus","325239.15946","6801656.94172","2021","9","4"
"Capreolus capreolus","315087.699902","6810515.89067","2021","9","4"
"Meles meles","318995.837295","6800183.48677","2021","7","3"
"Capreolus capreolus","342895.653204","6794682.33709","2021","9","4"
"Capreolus capreolus","320009.12879","6804912.19978","2021","9","4"
"Capreolus capreolus","335407.581","6796844.167","2021","9","4"
"Capreolus capreolus","348812.923248","6790500.16943","2021","9","4"
"Capreolus capreolus","355854.631423","6787026.68538","2021","9","4"
"Capreolus capreolus","347451.951449","6791235.09981","2021","9","4"
"Capreolus capreolus","353882.291474","6792647.49495","2021","9","4"
"Sus scrofa","354478.109063","6792618.48241","2021","10","3"
"Capreolus capreolus","346696.991","6791616.945","2021","9","4"
"Capreolus capreolus","358137.122","6793368.609","2021","9","4"
"Capreolus capreolus","359928.642572","6789890.66362","2021","9","4"
"Meles meles","343728.506874","6786719.22099","2021","7","3"
"Capreolus capreolus","358219.691487","6788626.41347","2021","9","4"
"Capreolus capreolus","355329.471","6792340.231","2021","9","4"
"Capreolus capreolus","360107.225732","6789239.21211","2021","9","4"
"Capreolus capreolus","359839.650087","6790483.93574","2021","9","4"
"Capreolus capreolus","347875.25704","6790975.31776","2021","9","4"
"Capreolus capreolus","360101.891836","6789578.31423","2021","9","4"
"Meles meles","349665.858535","6764399.78683","2021","7","3"
"Capreolus capreolus","351265.291023","6769365.84578","2021","9","4"
"Capreolus capreolus","349674.327789","6764591.60471","2021","9","4"
"Sus scrofa","349952.819922","6765335.6849","2021","10","3"
"Capreolus capreolus","350930.025643","6768606.84037","2021","9","4"
"Capreolus capreolus","350951.047238","6768708.33755","2021","9","4"
"Capreolus capreolus","393173.429021","6784113.45932","2021","9","4"
"Capreolus capreolus","392512.722995","6783884.21289","2021","9","4"
"Capreolus capreolus","390135.837502","6782731.43885","2021","9","4"
"Sus scrofa","379666.65055","6783866.6618","2021","10","3"
"Sus scrofa","379666.65055","6783866.6618","2021","10","3"
"Capreolus capreolus","380362.896944","6783800.58966","2021","9","4"
"Capreolus capreolus","370778.658302","6787083.56231","2021","9","4"
"Capreolus capreolus","384424.607","6783135.128","2021","9","4"
"Capreolus capreolus","360680.436325","6789179.78316","2021","9","4"
"Capreolus capreolus","367160.307047","6787558.08358","2021","9","4"
"Sus scrofa","361020.708244","6789114.84619","2021","10","3"
"Capreolus capreolus","366484.919","6801161.86","2021","9","4"
"Capreolus capreolus","377182.032","6809540.903","2021","9","4"
"Capreolus capreolus","372716.916706","6804967.59091","2021","9","4"
"Capreolus capreolus","381032.243412","6811721.5601","2021","9","4"
"Capreolus capreolus","375157.750627","6807661.73076","2021","9","4"
"Capreolus capreolus","374999.355","6807540.61","2021","9","4"
"Capreolus capreolus","369159.242225","6802776.90015","2021","9","4"
"Capreolus capreolus","369449.598257","6802842.53673","2021","9","4"
"Capreolus capreolus","367498.660861","6802114.452","2021","9","4"
"Capreolus capreolus","372829.896465","6805065.01661","2021","9","4"
"Capreolus capreolus","381353.292879","6815196.26028","2021","9","4"
"Capreolus capreolus","381661.650351","6814193.62708","2021","9","4"
"Meles meles","381138.048618","6820152.40872","2021","7","3"
"Capreolus capreolus","376229.085312","6808396.04854","2021","9","4"
"Capreolus capreolus","366751.85605","6801457.13878","2021","9","4"
"Meles meles","332204.892538","6798791.67145","2021","7","3"
"Sus scrofa","339812.520182","6795516.23749","2021","10","3"
"Sus scrofa","339810.055347","6795503.85669","2021","10","3"
"Meles meles","313382.08696","6799604.69714","2021","7","3"
"Meles meles","336012.591","6784403.06","2021","7","3"
"Capreolus capreolus","336553.049824","6796819.61417","2021","9","4"
"Meles meles","325034.440975","6781506.21318","2021","7","3"
"Capreolus capreolus","326726.224231","6800409.65189","2021","9","4"
"Capreolus capreolus","326735.24854","6800415.20382","2021","9","4"
"Meles meles","332542.639337","6798707.10575","2021","7","3"
"Sus scrofa","355722.467178","6792286.87857","2021","10","3"
"Sus scrofa","354188.808777","6785921.85215","2021","10","3"
"Capreolus capreolus","348748.101775","6791115.23508","2021","9","4"
"Capreolus capreolus","349252.93973","6791103.09629","2021","9","4"
"Capreolus capreolus","359304.952292","6789122.98149","2021","9","4"
"Sus scrofa","348973.192163","6790351.33201","2021","10","3"
"Capreolus capreolus","358676.022214","6792808.07519","2021","9","4"
"Capreolus capreolus","351658.078735","6785847.79456","2021","9","4"
"Capreolus capreolus","351287.191288","6782467.03573","2021","9","4"
"Capreolus capreolus","350241.784123","6777391.15455","2021","9","4"
"Meles meles","351935.641305","6784979.57256","2021","7","3"
"Capreolus capreolus","348665.16061","6753667.22156","2021","9","4"
"Capreolus capreolus","349657.366214","6762913.15329","2021","9","4"
"Capreolus capreolus","349866.212021","6774881.94564","2021","9","4"
"Meles meles","346884.059359","6749289.17063","2021","7","3"
"Meles meles","350958.135466","6781315.04513","2021","7","3"
"Capreolus capreolus","367159.241509","6787572.01866","2021","9","4"
"Meles meles","365182.647523","6787825.50621","2021","7","3"
"Capreolus capreolus","375123.0828","6807624.33692","2021","9","4"
"Capreolus capreolus","381106.597774","6821890.65602","2021","9","4"
"Meles meles","381334.01894","6815892.22397","2021","7","3"
"Capreolus capreolus","367584.049386","6802165.3914","2021","9","4"
"Capreolus capreolus","372726.040036","6804957.79459","2021","9","4"
"Capreolus capreolus","362722.372096","6797698.26024","2021","9","4"
"Capreolus capreolus","380457.518211","6824132.64243","2021","9","4"
"Capreolus capreolus","381536.383005","6812580.73859","2021","9","4"
"Capreolus capreolus","381186.54334","6819551.99662","2021","9","4"
"Meles meles","380144.834295","6826407.59744","2021","7","3"
"Capreolus capreolus","323075.37281","6802073.84248","2021","9","4"
"Capreolus capreolus","339830.444364","6785028.89034","2021","9","4"
"Capreolus capreolus","329677.899","6782329.352","2021","9","4"
"Meles meles","330502.494969","6799043.99181","2021","7","3"
"Meles meles","342916.2","6785983.921","2021","7","3"
"Meles meles","330306.375992","6799008.01819","2021","7","3"
"Meles meles","335407.581","6796844.167","2021","7","3"
"Meles meles","321799.976917","6800598.12028","2021","7","3"
"Sus scrofa","341306.530735","6785200.32506","2021","10","3"
"Meles meles","344312.264798","6793597.63056","2021","7","3"
"Capreolus capreolus","341495.38271","6785265.49099","2021","9","4"
"Meles meles","318807.712876","6807304.57862","2021","7","3"
"Sus scrofa","381349.161","6815990.697","2021","10","3"
"Capreolus capreolus","380206.135","6825814.382","2021","9","4"
"Meles meles","396119.722182","6811159.52591","2021","7","3"
"Capreolus capreolus","373735.713538","6806351.90767","2021","9","4"
"Capreolus capreolus","381220.921392","6811957.4819","2021","9","4"
"Sus scrofa","373589.716","6806148.347","2021","10","3"
"Sus scrofa","381504.796","6816978.995","2021","10","3"
"Capreolus capreolus","370879.694","6803303.512","2021","9","4"
"Capreolus capreolus","393925.294626","6811988.60815","2021","9","4"
"Capreolus capreolus","366818.841146","6801530.73246","2021","9","4"
"Capreolus capreolus","345637.78373","6792407.76014","2021","9","4"
"Meles meles","350958.135466","6781315.04513","2021","7","3"
"Sus scrofa","350344.084012","6777979.92052","2021","10","3"
"Capreolus capreolus","350237.064116","6777290.71976","2021","9","4"
"Capreolus capreolus","348940.7653","6759853.7673","2021","9","4"
"Capreolus capreolus","382855.24234","6783477.27301","2021","9","4"
"Meles meles","397906.626089","6783951.47859","2021","7","3"
"Capreolus capreolus","361695.922592","6788943.45581","2021","9","4"
"Capreolus capreolus","380213.687497","6783814.60052","2021","9","4"
"Meles meles","376691.932","6784942.811","2021","7","3"
