"nom_vern","nom_sci","id_obs","date","annee","xcoord","ycoord","source"
"Chevreuil européen","Capreolus capreolus","5071","07-juil-17",2017,225302.162931,6877399.32949,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1084","08-juil-17",2017,268116.898531,6747463.73193,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1289","08-juil-17",2017,215673.130554,6754302.45384,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","80","09-juil-17",2017,331128.410623,6834324.24601,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1468","09-juil-17",2017,186874.617567,6768002.61645,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","754","09-juil-17",2017,204417.788694,6788569.68154,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","787","10-juil-17",2017,336809.004188,6825476.37768,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2769","12-juil-17",2017,157868.337234,6832672.92163,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","91","12-juil-17",2017,236589.368431,6749249.0568,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","90","14-juil-17",2017,234634.39749,6753133.74016,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2533","14-juil-17",2017,219133.988441,6775554.22315,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","662","14-juil-17",2017,368965.50192,6828736.52076,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1515","14-juil-17",2017,170559.07887,6825560.79662,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1515","14-juil-17",2017,170068.119788,6825439.50991,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","67","14-juil-17",2017,222716.958536,6778224.51333,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2533","15-juil-17",2017,219200.802524,6775626.5135,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","96","15-juil-17",2017,258953.440884,6745401.90719,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","96","16-juil-17",2017,270988.737132,6739375.62804,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","211","17-juil-17",2017,202147.013292,6838763.67195,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2533","17-juil-17",2017,220386.950126,6775200.88528,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2095","17-juil-17",2017,141175.931144,6796947.07219,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","869","17-juil-17",2017,264771.489743,6754921.62325,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2533","18-juil-17",2017,221970.944594,6773992.56356,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1631","19-juil-17",2017,335806.023265,6827711.46327,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1631","19-juil-17",2017,358247.961745,6835443.15426,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","662","19-juil-17",2017,368723.956487,6818779.65309,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","50","20-juil-17",2017,338129.317454,6793972.69739,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2533","20-juil-17",2017,219219.352073,6775457.58662,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","662","20-juil-17",2017,359451.606364,6813260.30739,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","662","20-juil-17",2017,362651.545801,6813404.75193,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","662","21-juil-17",2017,355528.623636,6817498.15738,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2533","21-juil-17",2017,221538.275828,6775057.37965,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","678","21-juil-17",2017,140462.999648,6828985.24205,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2533","22-juil-17",2017,219635.133948,6774740.5637,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2533","22-juil-17",2017,220891.795152,6775338.43519,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2533","22-juil-17",2017,220071.494904,6775406.41441,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2095","22-juil-17",2017,126882.258875,6801450.56903,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","211","22-juil-17",2017,202321.945174,6839310.93273,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","42","22-juil-17",2017,351019.472908,6771285.44487,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1844","23-juil-17",2017,237613.838361,6756421.63715,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2533","23-juil-17",2017,220947.759925,6775193.6616,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","644","23-juil-17",2017,145847.230003,6859462.07427,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","96","24-juil-17",2017,244527.465327,6745932.75705,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","96","25-juil-17",2017,241812.234001,6757077.41388,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2533","25-juil-17",2017,219100.477737,6775544.96108,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","3782","27-juil-17",2017,267139.679827,6748971.51832,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1631","27-juil-17",2017,353813.896082,6818966.88853,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2533","27-juil-17",2017,219113.849328,6775544.90321,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","4928","28-juil-17",2017,163890.651608,6848702.20211,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","902","28-juil-17",2017,241254.994501,6754345.95668,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","902","28-juil-17",2017,241356.888539,6755912.2435,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","902","28-juil-17",2017,241344.406471,6756093.04778,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2533","28-juil-17",2017,220153.588865,6775422.56015,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","151","28-juil-17",2017,242966.191541,6752366.39198,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1084","01-août-17",2017,253806.324144,6745430.83598,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1631","02-août-17",2017,380863.389139,6820153.13991,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1571","02-août-17",2017,350922.091425,6762713.8486,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2240","02-août-17",2017,358551.407208,6819724.82555,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","145","02-août-17",2017,210627.874927,6782426.2289,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2095","03-août-17",2017,152233.527408,6781773.14641,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","972","03-août-17",2017,176416.518124,6813397.33335,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","85","04-août-17",2017,293033.553028,6728086.28251,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1631","04-août-17",2017,373829.223843,6814431.71837,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1468","05-août-17",2017,238011.187406,6759434.11268,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","295","05-août-17",2017,260929.396051,6845724.68896,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2533","06-août-17",2017,220104.8097,6775409.93636,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","226","06-août-17",2017,131258.128196,6854551.302,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2153","06-août-17",2017,156566.143174,6772683.01725,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1888","07-août-17",2017,161830.535414,6827362.70895,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","970","07-août-17",2017,152919.710012,6787820.01525,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","271","07-août-17",2017,256930.664089,6859992.68263,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2880","07-août-17",2017,236390.811309,6746218.14128,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","5177","09-août-17",2017,309389.888256,6783160.92857,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","644","10-août-17",2017,194360.118806,6835973.02875,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2533","12-août-17",2017,220974.182862,6775326.78767,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1468","13-août-17",2017,186834.966759,6767973.50531,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","4725","14-août-17",2017,312231.313259,6730115.96762,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2587","14-août-17",2017,224437.547425,6873127.1892,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","90","15-août-17",2017,235961.89197,6753824.69288,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","211","15-août-17",2017,200219.325369,6842023.59313,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","4789","15-août-17",2017,165519.233813,6826313.64551,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","42","17-août-17",2017,262323.760681,6773491.7182,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","42","17-août-17",2017,263055.945522,6773939.1068,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","72","19-août-17",2017,166664.139688,6851429.18119,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","90","20-août-17",2017,235891.756166,6754431.43718,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1026","20-août-17",2017,343482.833217,6780515.41978,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1005","23-août-17",2017,227968.356208,6762301.82247,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","5224","23-août-17",2017,212067.444609,6775194.5617,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","972","24-août-17",2017,177382.151051,6807709.97818,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","3687","25-août-17",2017,330635.701624,6838480.39044,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","5261","25-août-17",2017,180632.610888,6784619.63904,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","662","26-août-17",2017,366574.210813,6817102.761,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2003","30-août-17",2017,243808.864723,6773142.05398,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","558","01-sept-17",2017,141126.17294,6797478.77303,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2201","02-sept-17",2017,242018.849111,6777451.32916,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","972","02-sept-17",2017,190022.640195,6811064.90511,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2914","02-sept-17",2017,345805.167714,6811742.15741,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","305","04-sept-17",2017,248674.563271,6753838.79758,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","211","04-sept-17",2017,198959.116591,6840356.61651,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","3117","05-sept-17",2017,344420.484785,6750250.22977,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","96","06-sept-17",2017,241243.141766,6744491.45162,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","662","06-sept-17",2017,373483.834895,6807186.67999,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","3122","06-sept-17",2017,281325.810615,6752541.44141,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","4672","07-sept-17",2017,161099.797035,6828255.02877,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2914","09-sept-17",2017,354341.422933,6827057.88497,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","3157","09-sept-17",2017,281299.316198,6752505.00108,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","211","10-sept-17",2017,202185.285428,6838771.03966,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","96","11-sept-17",2017,234243.002828,6750083.90934,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","96","11-sept-17",2017,233863.698593,6753013.9453,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","694","12-sept-17",2017,312404.766136,6743598.66737,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","96","13-sept-17",2017,239143.66526,6744639.49845,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1515","13-sept-17",2017,170039.141022,6825447.43738,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1515","13-sept-17",2017,170577.008853,6824674.69129,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","3302","16-sept-17",2017,186343.490939,6800174.03818,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","972","16-sept-17",2017,170977.838348,6811988.45966,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","902","16-sept-17",2017,234194.67901,6750096.00682,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1774","16-sept-17",2017,150174.237795,6789031.11251,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1262","18-sept-17",2017,222447.238588,6761170.6788,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1844","19-sept-17",2017,278166.821773,6738788.54303,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","451","20-sept-17",2017,150858.439964,6789064.36076,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","4112","21-sept-17",2017,249404.391152,6758677.13931,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2533","23-sept-17",2017,222431.013172,6771807.01338,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","607","23-sept-17",2017,151158.909634,6770230.48725,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","443","24-sept-17",2017,337410.78523,6821077.14714,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1844","25-sept-17",2017,283466.637397,6735193.33076,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2533","25-sept-17",2017,220939.770075,6775194.3125,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","869","25-sept-17",2017,235358.221776,6769251.33933,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","451","26-sept-17",2017,150156.848513,6788711.46724,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1844","26-sept-17",2017,297719.338753,6728974.44781,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","67","27-sept-17",2017,182271.512848,6790159.88483,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","67","28-sept-17",2017,180406.347211,6788296.14769,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","451","29-sept-17",2017,152444.292303,6787721.65874,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","888","29-sept-17",2017,152645.140451,6789390.91486,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","211","30-sept-17",2017,201669.280539,6838889.03249,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","196","01-oct-17",2017,357271.353429,6815183.00184,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1515","03-oct-17",2017,170117.244368,6825304.96065,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","216","03-oct-17",2017,187316.243006,6767718.33095,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2003","04-oct-17",2017,238481.819049,6796522.30754,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","902","04-oct-17",2017,247876.602705,6745424.20978,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","902","04-oct-17",2017,246906.368947,6743850.16319,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1079","06-oct-17",2017,271048.402061,6739424.79317,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1844","06-oct-17",2017,297722.814229,6728929.00419,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","902","07-oct-17",2017,242001.716864,6756692.48374,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","443","08-oct-17",2017,338651.909817,6816814.4434,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1844","09-oct-17",2017,273764.638296,6741877.8942,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2533","10-oct-17",2017,220940.893806,6775339.94896,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","71","11-oct-17",2017,140999.319755,6823189.30674,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2001","11-oct-17",2017,248896.540897,6762503.81307,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2533","11-oct-17",2017,219683.845926,6775779.21476,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1844","12-oct-17",2017,291987.52942,6730092.11145,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2003","12-oct-17",2017,243952.373183,6796970.10557,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","4996","14-oct-17",2017,322296.232092,6802457.51319,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","902","14-oct-17",2017,242007.008188,6756297.92755,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","42","14-oct-17",2017,262867.560837,6774801.22624,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1844","15-oct-17",2017,291981.013394,6730024.85517,"Faune Bretagne 1"
